Provider_ID,Hospital_Name,Measure_ID,Gastrointestinal,Eye,Nervous System,Musculoskeletal,Skin,Genitourinary,Cardiovascular,Start_Date,End_Date
"330267","HUDSON VALLEY HOSPITAL CENTER","OP-26","602","513","857","1017","103","104","83","01/01/2012","12/31/2012"
"330268","COBLESKILL REGIONAL HOSPITAL","OP-26","1014","82","410","595","1035","362","1","01/01/2012","12/31/2012"
"330270","HOSPITAL FOR SPECIAL SURGERY","OP-26","0","0","7043","9870","24","0","14","01/01/2012","12/31/2012"
"330273","PUTNAM HOSPITAL CENTER","OP-26","527","1109","2562","3133","529","545","420","01/01/2012","12/31/2012"
"330276","NATHAN LITTAUER HOSPITAL","OP-26","1861","528","968","1097","993","486","39","01/01/2012","12/31/2012"
"330277","CORNING HOSPITAL","OP-26","1048","0","235","159","59","150","153","01/01/2012","12/31/2012"
"330279","MERCY HOSPITAL","OP-26","4092","0","56","108","117","780","656","01/01/2012","12/31/2012"
"330285","STRONG MEMORIAL HOSPITAL","OP-26","11319","3055","3833","5135","2022","874","1373","01/01/2012","12/31/2012"
"330286","GOOD SAMARITAN HOSPITAL MEDICAL CENTER","OP-26","3140","425","1331","790","900","1228","1131","01/01/2012","12/31/2012"
"330304","WHITE PLAINS HOSPITAL CENTER","OP-26","3834","57","30","977","17","402","188","01/01/2012","12/31/2012"
"330306","LUTHERAN MEDICAL CENTER","OP-26","25","0","13","642","1615","10","82","01/01/2012","12/31/2012"
"330307","CAYUGA MEDICAL CENTER AT ITHACA","OP-26","4007","1245","918","1453","3085","577","396","01/01/2012","12/31/2012"
"330331","NS/LIJ HS PLAINVIEW HOSPITAL","OP-26","3155","2","176","1281","710","1322","137","01/01/2012","12/31/2012"
"330332","CHSLI ST JOSEPH HOSPITAL","OP-26","11","0","0","26","0","18","1","01/01/2012","12/31/2012"
"330340","SOUTHAMPTON HOSPITAL","OP-26","1512","590","3","593","739","262","84","01/01/2012","12/31/2012"
"330350","SUNY/DOWNSTATE UNIVERSITY HOSPITAL OF BROOKLYN","OP-26","5894","1461","609","1188","1370","1255","1370","01/01/2012","12/31/2012"
"330353","NS/LIJ HS-NORTH SHORE UNIV HOSP AT FOREST HILLS","OP-26","1240","1","184","2809","847","976","333","01/01/2012","12/31/2012"
"330372","FRANKLIN HOSPITAL","OP-26","0","0","0","0","0","0","0","01/01/2012","12/31/2012"
"330385","NORTH CENTRAL BRONX HOSPITAL","OP-26","1027","140","106","339","1136","123","10","01/01/2012","12/31/2012"
"330386","CATSKILL REGIONAL MEDICAL CENTER","OP-26","2243","0","116","466","770","161","27","01/01/2012","12/31/2012"
"330393","SUNY/STONY BROOK UNIVERSITY HOSPITAL","OP-26","9713","1722","1570","3896","4573","3673","1323","01/01/2012","12/31/2012"
"330394","UNITED HEALTH SERVICES HOSPITALS, INC","OP-26","10354","1517","499","1013","100","611","627","01/01/2012","12/31/2012"
"330395","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","OP-26","1068","108","35","843","2517","309","75","01/01/2012","12/31/2012"
"330396","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","OP-26","3646","332","25","596","4740","257","32","01/01/2012","12/31/2012"
"330397","INTERFAITH MEDICAL CENTER","OP-26","764","63","9","86","40","14","53","01/01/2012","12/31/2012"
"330399","ST BARNABAS HOSPITAL","OP-26","1715","96","36","336","96","212","122","01/01/2012","12/31/2012"
"330401","ST CATHERINE OF SIENA HOSPITAL","OP-26","5495","347","3512","1917","901","532","275","01/01/2012","12/31/2012"
"330404","WINIFRED MASTERSON BURKE REHABILITATION HOSPITAL","OP-26","0","0","0","0","0","0","0","01/01/2012","12/31/2012"
"330405","HELEN HAYES HOSPITAL","OP-26","0","0","183","71","0","26","0","01/01/2012","12/31/2012"
"330406","SUNNYVIEW HOSPITAL AND REHABILITATION CENTER","OP-26","0","0","0","0","0","0","0","01/01/2012","12/31/2012"
"331301","CUBA MEMORIAL HOSPITAL, INC","OP-26","0","0","0","0","0","0","0","01/01/2012","12/31/2012"
"331302","ELIZABETHTOWN COMMUNITY HOSPITAL","OP-26","0","0","0","0","0","0","0","01/01/2012","12/31/2012"
"331303","CATSKILL REGIONAL MEDICAL CENTER - G HERMANN SITE","OP-26","0","0","0","0","0","0","0","01/01/2012","12/31/2012"
"331304","MARGARETVILLE MEMORIAL HOSPITAL","OP-26","360","0","0","0","0","0","0","01/01/2012","12/31/2012"
"331305","O'CONNOR HOSPITAL","OP-26","218","35","0","74","161","75","0","01/01/2012","12/31/2012"
"331306","MOSES-LUDINGTON HOSPITAL","OP-26","182","130","0","4","1","0","0","01/01/2012","12/31/2012"
"331307","CLIFTON FINE HOSPITAL","OP-26","22","0","0","0","0","0","0","01/01/2012","12/31/2012"
"331309","RIVER HOSPITAL, INC","OP-26","425","1101","0","0","2","8","0","01/01/2012","12/31/2012"
"331310","ELLENVILLE REGIONAL HOSPITAL","OP-26","283","0","428","180","43","1","3","01/01/2012","12/31/2012"
"331311","LITTLE FALLS HOSPITAL","OP-26","402","254","218","135","104","238","1","01/01/2012","12/31/2012"
"331312","DELAWARE VALLEY HOSPITAL, INC","OP-26","117","0","0","0","6","0","0","01/01/2012","12/31/2012"
"331313","SCHUYLER HOSPITAL, INC","OP-26","15","0","84","137","20","54","0","01/01/2012","12/31/2012"
"331314","FINGER LAKE HEALTH-SOLDIERS AND SAILORS MEMORIAL HOSPITAL ","OP-26","381","24","0","0","0","0","0","01/01/2012","12/31/2012"
"340001","CAROLINAS MEDICAL CENTER-NORTHEAST","OP-26","661","22","835","664","602","411","545","01/01/2012","12/31/2012"
"340002","MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE","OP-26","4698","1824","2690","2157","359","1261","1423","01/01/2012","12/31/2012"
"340003","NORTHERN HOSPITAL OF SURRY COUNTY","OP-26","2273","998","691","723","112","275","1367","01/01/2012","12/31/2012"
"340004","HIGH POINT REGIONAL HEALTH SYSTEM","OP-26","2815","0","548","967","645","2250","2387","01/01/2012","12/31/2012"
"340008","SCOTLAND MEMORIAL HOSPITAL","OP-26","1037","506","1","435","26","249","251","01/01/2012","12/31/2012"
"340010","WAYNE MEMORIAL HOSPITAL","OP-26","2448","1381","49","1777","657","493","267","01/01/2012","12/31/2012"
"340011","SPRUCE PINE COMMUNITY HOSPITAL","OP-26","494","157","0","110","6","36","0","01/01/2012","12/31/2012"
"340013","RUTHERFORD REGIONAL MEDICAL CENTER","OP-26","2609","0","0","814","0","793","57","01/01/2012","12/31/2012"
"340014","NOVANT HEALTH FORSYTH MEDICAL CENTER","OP-26","3400","3715","177","2830","378","617","1925","01/01/2012","12/31/2012"
"340015","NOVANT HEALTH ROWAN MEDICAL CENTER","OP-26","3486","626","180","1334","136","347","381","01/01/2012","12/31/2012"
"340016","MEDWEST HARRIS","OP-26","1796","146","133","1493","1324","1858","1176","01/01/2012","12/31/2012"
"340017","MARGARET R PARDEE MEMORIAL HOSPITAL","OP-26","2465","1043","176","1710","117","67","15","01/01/2012","12/31/2012"
"340020","CENTRAL CAROLINA HOSPITAL","OP-26","395","492","168","954","1372","356","63","01/01/2012","12/31/2012"
"340021","CLEVELAND REGIONAL MEDICAL CENTER","OP-26","212","0","1","422","34","515","583","01/01/2012","12/31/2012"
"340023","PARK RIDGE HEALTH","OP-26","442","794","2","1259","768","148","89","01/01/2012","12/31/2012"
"340024","SAMPSON REGIONAL MEDICAL CENTER","OP-26","877","376","384","162","6","151","62","01/01/2012","12/31/2012"
"340027","LENOIR MEMORIAL HOSPITAL","OP-26","731","471","1","231","1198","178","100","01/01/2012","12/31/2012"
"340028","CAPE FEAR VALLEY MEDICAL CENTER","OP-26","2057","0","180","1140","1869","465","1373","01/01/2012","12/31/2012"
"340030","DUKE UNIVERSITY HOSPITAL","OP-26","7398","4580","5141","4119","2515","4386","7083","01/01/2012","12/31/2012"
"340032","CAROMONT REGIONAL MEDICAL CENTER","OP-26","98","0","0","1354","23","41","14","01/01/2012","12/31/2012"
"340036","NOVANT HEALTH FRANKLIN MEDICAL CENTER","OP-26","4","0","1","0","1","0","77","01/01/2012","12/31/2012"
"340037","KINGS MOUNTAIN HOSPITAL ","OP-26","69","95","66","110","6","0","14","01/01/2012","12/31/2012"
"340039","IREDELL MEMORIAL HOSPITAL INC","OP-26","238","382","475","410","20","106","62","01/01/2012","12/31/2012"
"340040","VIDANT MEDICAL CENTER","OP-26","3185","2","4235","899","6623","491","1618","01/01/2012","12/31/2012"
"340041","CALDWELL MEMORIAL HOSPITAL","OP-26","207","0","3","115","104","93","730","01/01/2012","12/31/2012"
"340042","ONSLOW MEMORIAL HOSPITAL","OP-26","3285","943","16","233","34","72","251","01/01/2012","12/31/2012"
"340047","NORTH CAROLINA BAPTIST HOSPITAL","OP-26","7665","4618","2828","9813","17768","1786","1004","01/01/2012","12/31/2012"
"340049","NORTH CAROLINA SPECIALTY HOSPITAL","OP-26","92","1767","2423","1872","18","0","0","01/01/2012","12/31/2012"
"340050","SOUTHEASTERN REGIONAL MEDICAL CENTER","OP-26","2976","515","113","165","37","221","92","01/01/2012","12/31/2012"
"340051","WATAUGA MEDICAL CENTER","OP-26","1950","689","126","905","269","435","325","01/01/2012","12/31/2012"
"340053","NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER","OP-26","6405","2165","1767","497","273","803","1627","01/01/2012","12/31/2012"
"340060","MOREHEAD MEMORIAL HOSPITAL","OP-26","1279","132","102","168","26","237","11","01/01/2012","12/31/2012"
"340061","UNIVERSITY OF NORTH CAROLINA HOSPITAL","OP-26","13495","3852","2030","8042","24568","2778","2599","01/01/2012","12/31/2012"
"340064","WILKES REGIONAL MEDICAL CENTER","OP-26","1971","378","285","222","33","240","68","01/01/2012","12/31/2012"
"340068","COLUMBUS REGIONAL HEALTHCARE SYSTEM","OP-26","2004","0","0","274","65","219","71","01/01/2012","12/31/2012"
"340069","WAKEMED, RALEIGH CAMPUS","OP-26","1489","603","123","1250","758","1357","922","01/01/2012","12/31/2012"
"340070","ALAMANCE REGIONAL MEDICAL CENTER","OP-26","6148","1477","8","804","101","415","1154","01/01/2012","12/31/2012"
"340071","BETSY JOHNSON REGIONAL HOSPITAL","OP-26","434","611","0","171","48","63","127","01/01/2012","12/31/2012"
"340073","DUKE HEALTH RALEIGH HOSPITAL","OP-26","2269","1744","1032","4268","2859","284","515","01/01/2012","12/31/2012"
"340075","CMC-BLUE RIDGE","OP-26","980","0","42","437","76","980","93","01/01/2012","12/31/2012"
"340084","ANSON COMMUNITY HOSPITAL","OP-26","152","0","0","2","11","30","2","01/01/2012","12/31/2012"
"340085","NOVANT HEALTH THOMASVILLE MEDICAL CENTER","OP-26","1194","1145","307","353","21","106","93","01/01/2012","12/31/2012"
"340087","THE MCDOWELL HOSPITAL","OP-26","545","0","111","55","11","54","26","01/01/2012","12/31/2012"
"340090","JOHNSTON HEALTH","OP-26","2941","1034","477","877","721","297","281","01/01/2012","12/31/2012"
"340091","MOSES H. CONE MEMORIAL HOSPITAL, THE","OP-26","3660","576","148","307","162","443","1806","01/01/2012","12/31/2012"
"340096","LEXINGTON MEMORIAL HOSPITAL INC","OP-26","1151","543","1","193","6","42","15","01/01/2012","12/31/2012"
"340097","HUGH CHATHAM MEMORIAL HOSPITAL","OP-26","501","415","0","339","7","194","1489","01/01/2012","12/31/2012"
"340098","CAROLINAS MEDICAL CENTER-PINEVILLE","OP-26","361","87","46","1735","104","980","708","01/01/2012","12/31/2012"
"340099","VIDANT ROANOKE CHOWAN HOSPITAL","OP-26","810","76","1697","907","3390","64","258","01/01/2012","12/31/2012"
"340106","SANDHILLS REGIONAL MEDICAL CENTER","OP-26","1","0","1","63","70","8","79","01/01/2012","12/31/2012"
"340107","VIDANT EDGECOMBE HOSPITAL","OP-26","251","244","138","71","751","42","225","01/01/2012","12/31/2012"
"340109","SENTARA ALBEMARLE MEDICAL CENTER","OP-26","1020","1176","0","285","78","379","169","01/01/2012","12/31/2012"
"340113","CAROLINAS MEDICAL CENTER/BEHAV HEALTH","OP-26","309","93","63","684","88","803","224","01/01/2012","12/31/2012"
"340114","REX HOSPITAL","OP-26","4605","3480","786","2454","452","2750","1001","01/01/2012","12/31/2012"
"340115","FIRSTHEALTH MOORE REGIONAL HOSPITAL","OP-26","1538","0","6","947","1561","463","334","01/01/2012","12/31/2012"
"340116","FRYE REGIONAL MEDICAL CENTER","OP-26","2334","0","4672","3317","1483","493","563","01/01/2012","12/31/2012"
"340119","STANLY REGIONAL MEDICAL CENTER","OP-26","3244","964","1003","773","1828","1092","55","01/01/2012","12/31/2012"
"340120","VIDANT DUPLIN HOSPITAL","OP-26","184","348","0","17","180","8","143","01/01/2012","12/31/2012"
"340123","RANDOLPH HOSPITAL","OP-26","3306","46","937","314","150","408","473","01/01/2012","12/31/2012"
"340126","WILSON MEDICAL CENTER","OP-26","1157","456","531","467","1158","313","545","01/01/2012","12/31/2012"
"340127","GRANVILLE HEALTH SYSTEMS","OP-26","660","502","0","233","32","78","33","01/01/2012","12/31/2012"
"340129","LAKE NORMAN REGIONAL MEDICAL CENTER","OP-26","95","0","90","33","139","210","455","01/01/2012","12/31/2012"
"340130","CAROLINAS MEDICAL CENTER-UNION","OP-26","298","901","2","630","49","284","114","01/01/2012","12/31/2012"
"340131","CAROLINA EAST MEDICAL CENTER","OP-26","1112","2870","99","1943","58","644","653","01/01/2012","12/31/2012"
"340132","MARIA PARHAM MEDICAL CENTER","OP-26","42","0","2","81","0","7","8","01/01/2012","12/31/2012"
"340133","MARTIN GENERAL HOSPITAL","OP-26","253","183","0","463","27","0","8","01/01/2012","12/31/2012"
"340141","NEW HANOVER REGIONAL MEDICAL CENTER","OP-26","680","1800","14","1624","281","1150","701","01/01/2012","12/31/2012"
"340142","CARTERET GENERAL HOSPITAL","OP-26","1054","0","12","155","14","326","84","01/01/2012","12/31/2012"
"340143","CATAWBA VALLEY MEDICAL CENTER","OP-26","859","15","3","2023","2003","809","135","01/01/2012","12/31/2012"
"340144","DAVIS REGIONAL MEDICAL CENTER","OP-26","44","0","418","32","1308","46","54","01/01/2012","12/31/2012"
"340145","CAROLINAS MEDICAL CENTER-LINCOLN","OP-26","249","136","0","204","23","89","14","01/01/2012","12/31/2012"
"340147","NASH GENERAL HOSPITAL","OP-26","789","1706","326","1406","307","1229","133","01/01/2012","12/31/2012"
"340148","NOVANT HEALTH PARK HOSPITAL","OP-26","625","2","2420","2057","65","891","109","01/01/2012","12/31/2012"
"340151","HALIFAX REGIONAL MEDICAL CENTER INC","OP-26","765","431","199","572","166","119","286","01/01/2012","12/31/2012"
"340153","NOVANT HEALTH CHARLOTTE ORTHOPEDIC HOSPITAL","OP-26","0","0","1645","2081","84","112","12","01/01/2012","12/31/2012"
"340155","DUKE REGIONAL HOSPITAL","OP-26","3952","0","333","205","119","544","1145","01/01/2012","12/31/2012"
"340158","NOVANT HEALTH BRUNSWICK MEDICAL CENTER","OP-26","2193","601","662","620","37","119","46","01/01/2012","12/31/2012"
"340159","PERSON MEMORIAL HOSPITAL","OP-26","12","0","0","3","4","2","0","01/01/2012","12/31/2012"
"340160","MURPHY MEDICAL CENTER INC","OP-26","341","266","23","154","18","122","42","01/01/2012","12/31/2012"
"340166","CAROLINAS MED CTR-UNIVERSITY","OP-26","313","1017","23","356","19","625","29","01/01/2012","12/31/2012"
"340171","PRESBYTERIAN HOSPITAL MATTHEWS","OP-26","2765","116","125","546","30","443","279","01/01/2012","12/31/2012"
"340173","WAKEMED, CARY HOSPITAL","OP-26","1572","879","134","367","13","67","133","01/01/2012","12/31/2012"
"340183","NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER","OP-26","3670","0","1398","942","74","237","123","01/01/2012","12/31/2012"
"340184","MEDWEST HAYWOOD","OP-26","2472","768","2395","881","1311","473","363","01/01/2012","12/31/2012"
"340186","VIDANT BEAUFORT HOSPITAL","OP-26","1868","1110","254","871","228","103","63","01/01/2012","12/31/2012"
"340187","DAVIE MEDICAL CENTER","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2012","12/31/2012"
"341303","FIRSTHEALTH MONTGOMERY MEMORIAL HOSP","OP-26","110","0","0","2","0","0","0","01/01/2012","12/31/2012"
"341304","VIDANT BERTIE  HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2012","12/31/2012"
"341314","WASHINGTON COUNTY HOSP INC","OP-26","246","0","1","4","20","0","0","01/01/2012","12/31/2012"
"341315","CAPE FEAR VALLEY-BLADEN COUNTY HOSPITAL","OP-26","150","288","0","0","0","36","0","01/01/2012","12/31/2012"
"341318","VIDANT CHOWAN HOSPITAL","OP-26","615","294","119","266","300","108","48","01/01/2012","12/31/2012"
"341319","TRANSYLVANIA REGIONAL HOSPITAL, INC","OP-26","968","574","0","387","703","436","21","01/01/2012","12/31/2012"
"341320","ALLEGHANY COUNTY MEMORIAL HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2012","12/31/2012"
"341322","ST LUKES HOSPITAL","OP-26","390","216","0","343","19","31","0","01/01/2012","12/31/2012"
"341325","ASHE MEMORIAL HOSPITAL","OP-26","786","222","36","6","52","128","19","01/01/2012","12/31/2012"
"341326","ANGEL MEDICAL CENTER","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2012","12/31/2012"
"341327","J ARTHUR DOSHER MEMORIAL HOSPITAL","OP-26","91","352","0","488","71","72","0","01/01/2012","12/31/2012"
"350002","ST ALEXIUS MEDICAL CENTER ","OP-26","1473","303","369","1534","1694","674","663","01/01/2012","12/31/2012"
"350006","TRINITY HOSPITALS","OP-26","1547","1715","379","2835","978","1461","394","01/01/2012","12/31/2012"
"350011","SANFORD HEALTH SYSTEM","OP-26","8981","1013","4281","5852","2037","1104","1307","01/01/2012","12/31/2012"
"350015","SANFORD MEDICAL CENTER BISMARCK","OP-26","5117","0","2737","1053","58","218","380","01/01/2012","12/31/2012"
"350019","ALTRU HOSPITAL","OP-26","4262","724","2247","517","134","1413","962","01/01/2012","12/31/2012"
"350070","ESSENTIA HEALTH","OP-26","238","490","0","567","38","189","60","01/01/2012","12/31/2012"
"351300","TIOGA MEDICAL CENTER","OP-26","0","0","0","0","0","0","0","01/01/2012","12/31/2012"
"351301","MOUNTRAIL COUNTY MEDICAL CENTER","OP-26","25","0","0","4","0","0","0","01/01/2012","12/31/2012"
"351302","MCKENZIE COUNTY HEALTHCARE SYSTEMS","OP-26","59","0","0","0","0","0","0","01/01/2012","12/31/2012"
"351303","GARRISON MEMORIAL HOSPITAL","OP-26","0","0","0","0","0","0","0","01/01/2012","12/31/2012"
"351304","COMMUNITY MEMORIAL HOSPITAL","OP-26","0","0","0","0","0","0","0","01/01/2012","12/31/2012"
"351305","TRINITY KENMARE COMMUNITY HOSPITAL","OP-26","0","0","0","0","0","0","0","01/01/2012","12/31/2012"
"351306","COOPERSTOWN MEDICAL CENTER","OP-26","0","0","0","0","0","0","0","01/01/2012","12/31/2012"
"351307","ST ANDREW'S HOSPITAL","OP-26","94","81","0","10","0","0","0","01/01/2012","12/31/2012"
"351308","NELSON COUNTY HEALTH SYSTEM","OP-26","0","0","0","0","0","0","0","01/01/2012","12/31/2012"
"351309","SANFORD MAYVILLE","OP-26","266","88","0","0","6","0","0","01/01/2012","12/31/2012"
"351310","SAKAKAWEA MEDICAL CENTER - CAH","OP-26","277","0","0","0","0","61","0","01/01/2012","12/31/2012"
"351311","LISBON AREA HEALTH SERVICES","OP-26","209","0","0","22","10","27","0","01/01/2012","12/31/2012"
"351312","NORTHWOOD DEACONESS HEALTH CENTER","OP-26","0","0","0","0","0","0","0","01/01/2012","12/31/2012"
"351313","SOUTHWEST HEALTHCARE SERVICES","OP-26","44","0","0","0","2","0","0","01/01/2012","12/31/2012"
"351314","JACOBSON MEMORIAL HOSPITAL  CARE CENTER","OP-26","0","0","0","0","0","0","0","01/01/2012","12/31/2012"
"351315","OAKES COMMUNITY HOSPITAL","OP-26","93","59","0","11","1","11","1","01/01/2012","12/31/2012"
"351316","PRESENTATION MEDICAL CENTER","OP-26","21","0","0","25","18","12","21","01/01/2012","12/31/2012"
"351318","CARRINGTON HEALTH CENTER","OP-26","255","45","16","29","21","40","25","01/01/2012","12/31/2012"
