"Provider ID","Hospital Name","Address","City","State","ZIP Code","County Name","Phone Number","Measure Name","Measure ID","Compared to National","Denominator","Payment","Lower Estimate","Higher Estimate","Footnote","Measure Start Date","Measure End Date"
"191305","ST JAMES PARISH HOSPITAL","1645 LUTCHER AVENUE","LUTCHER","LA","70071","SAINT JAMES","2258695512","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"191306","WEST FELICIANA PARISH HOSPITAL","5266 COMMERCE STREET","SAINT FRANCISVILLE","LA","70775","WEST FELICIANA","2256353811","Payment for heart attack patients","PAYM_30_AMI","Not Available","Not Available","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","07/01/2010","06/30/2013"
"191309","HOOD MEMORIAL HOSPITAL","301 W WALNUT STREET","AMITE","LA","70422","TANGIPAHOA","9857489485","Payment for heart attack patients","PAYM_30_AMI","Not Available","Not Available","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","07/01/2010","06/30/2013"
"191310","FRANKLIN FOUNDATION HOSPITAL","1097 NORTHWEST BLVD","FRANKLIN","LA","70538","SAINT MARY","3378280760","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"191312","CHRISTUS COUSHATTA HEALTH CARE CENTER","1635 MARVEL STREET","COUSHATTA","LA","71019","RED RIVER","3189322000","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"191313","RIVERSIDE MEDICAL CENTER","1900 SOUTH MAIN ST","FRANKLINTON","LA","70438","WASHINGTON","9857954431","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"191315","HARDTNER MEDICAL CENTER","1102 N PINE ROAD","OLLA","LA","71465","LA SALLE","3184953131","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"191316","POINTE COUPEE GENERAL HOSPITAL","2202 FALSE RIVER DRIVE","NEW ROADS","LA","70760","POINTE COUPEE","2256386331","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"191317","JACKSON PARISH HOSPITAL","165 BEECH SPRINGS ROAD","JONESBORO","LA","71251","JACKSON","3182594435","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"191318","RIVERLAND MEDICAL CENTER","1700  WALLACE BLVD","FERRIDAY","LA","71334","CONCORDIA","3187576551","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"191320","BIENVILLE MEDICAL CENTER","1175 PINE STREET","ARCADIA","LA","71001","BIENVILLE","3182634700","Payment for heart attack patients","PAYM_30_AMI","Not Available","Not Available","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","07/01/2010","06/30/2013"
"191321","LALLIE KEMP MEDICAL CENTER","52579 HIGHWAY 51 SOUTH","INDEPENDENCE","LA","70443","TANGIPAHOA","9858789421","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"191322","ABROM KAPLAN MEMORIAL HOSPITAL","1310 WEST SEVENTH STREET","KAPLAN","LA","70548","VERMILION","3376438300","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"191323","RICHLAND PARISH HOSPITAL-DELHI","407 CINCINNATI STREET","DELHI","LA","71232","RICHLAND","3188785171","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"191324","OCHSNER ST ANNE GENERAL HOSPITAL","4608 HIGHWAY 1","RACELAND","LA","70394","LAFOURCHE","9855378377","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"191325","LADY OF THE SEA GENERAL HOSPITAL","200 WEST 134TH PLACE","CUT OFF","LA","70345","LAFOURCHE","9856326401","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"191326","REEVES MEMORIAL MEDICAL CENTER","409 FIRST STREET","BERNICE","LA","71222","UNION","3182859066","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"200001","ST JOSEPH HOSPITAL","360 BROADWAY","BANGOR","ME","04401","PENOBSCOT","2072621000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","131","21,999","19,928","24,363","","07/01/2010","06/30/2013"
"200008","MERCY HOSPITAL","144 STATE STREET","PORTLAND","ME","04101","CUMBERLAND","2078793000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","79","20,618","18,302","23,141","","07/01/2010","06/30/2013"
"200009","MAINE MEDICAL CENTER","22 BRAMHALL ST","PORTLAND","ME","04102","CUMBERLAND","2076620111","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","744","22,054","21,018","23,167","","07/01/2010","06/30/2013"
"200018","AROOSTOOK MEDICAL CENTER","140 ACADEMY ST - PO BOX 151","PRESQUE ISLE","ME","04769","AROOSTOOK","2077684000","Payment for heart attack patients","PAYM_30_AMI","Less than the National Average Payment","192","19,031","17,531","20,713","","07/01/2010","06/30/2013"
"200019","SOUTHERN MAINE HEALTH CARE","1 MEDICAL CENTER DRIVE","BIDDEFORD","ME","04005","YORK","2072837000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","154","21,303","19,406","23,440","","07/01/2010","06/30/2013"
"200020","YORK HOSPITAL","15 HOSPITAL DRIVE","YORK","ME","03909","YORK","2073634321","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","109","20,693","18,623","22,973","","07/01/2010","06/30/2013"
"200021","MID COAST HOSPITAL","123 MEDICAL CENTER DRIVE","BRUNSWICK","ME","04011","CUMBERLAND","2077290181","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","91","19,229","17,235","21,501","","07/01/2010","06/30/2013"
"200024","CENTRAL MAINE MEDICAL CENTER","300 MAIN STREET","LEWISTON","ME","04240","ANDROSCOGGIN","2077950111","Payment for heart attack patients","PAYM_30_AMI","Greater than the National Average Payment","328","23,297","21,710","25,043","","07/01/2010","06/30/2013"
"200025","PARKVIEW ADVENTIST MEDICAL CENTER","329 MAIN ST","BRUNSWICK","ME","04011","CUMBERLAND","2073732000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","38","20,769","18,066","23,878","","07/01/2010","06/30/2013"
"200031","CARY MEDICAL CENTER","163 VAN BUREN RD, SUITE 1","CARIBOU","ME","04736","AROOSTOOK","2074983111","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","72","19,646","17,526","22,124","","07/01/2010","06/30/2013"
"200033","EASTERN MAINE MEDICAL CENTER","489 STATE ST, PO BOX 404","BANGOR","ME","04401","PENOBSCOT","2079737000","Payment for heart attack patients","PAYM_30_AMI","Less than the National Average Payment","732","20,232","19,223","21,236","","07/01/2010","06/30/2013"
"200034","ST MARYS REGIONAL MEDICAL CENTER","CAMPUS AVENUE - PO BOX 291","LEWISTON","ME","04240","ANDROSCOGGIN","2077778100","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","61","18,889","16,594","21,372","","07/01/2010","06/30/2013"
"200037","FRANKLIN MEMORIAL HOSPITAL","111 FRANKLIN HEALTH COMMONS","FARMINGTON","ME","04938","FRANKLIN","2077786031","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","52","20,194","17,746","22,978","","07/01/2010","06/30/2013"
"200039","MAINEGENERAL MEDICAL CENTER","35 MEDICAL CENTER PARKWAY","AUGUSTA","ME","04330","KENNEBEC","2078721000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","256","20,615","19,105","22,231","","07/01/2010","06/30/2013"
"20003F","TOGUS VA MEDICAL CENTER","1 VA CENTER","AUGUSTA","ME","04330","KENNEBEC","2076238411","Payment for heart attack patients","PAYM_30_AMI","","","","","","","07/01/2010","06/30/2013"
"200041","INLAND HOSPITAL","200 KENNEDY MEMORIAL DRIVE","WATERVILLE","ME","04901","KENNEBEC","2078613012","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","47","20,184","17,666","23,091","","07/01/2010","06/30/2013"
"200050","MAINE COAST MEMORIAL HOSPITAL","50 UNION STREET","ELLSWORTH","ME","04605","HANCOCK","2076675311","Payment for heart attack patients","PAYM_30_AMI","Less than the National Average Payment","155","19,250","17,595","21,153","","07/01/2010","06/30/2013"
"200052","NORTHERN MAINE MEDICAL CENTER","194 E MAIN STREET","FORT KENT","ME","04743","AROOSTOOK","2078343195","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","36","22,120","19,024","25,565","","07/01/2010","06/30/2013"
"200063","PENOBSCOT BAY MEDICAL CENTER","6 GLEN COVE DRIVE","ROCKPORT","ME","04856","KNOX","2075968000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","89","20,369","18,212","22,726","","07/01/2010","06/30/2013"
"201300","BLUE HILL MEMORIAL HOSPITAL","57 WATER STREET","BLUE HILL","ME","04614","HANCOCK","2073742836","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","29","19,340","16,633","22,357","","07/01/2010","06/30/2013"
"201301","CHARLES A DEAN MEMORIAL HOSPITAL","PRITHAM AVENUE PO BOX 1129","GREENVILLE","ME","04441","PISCATAQUIS","2076955200","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"201302","ST ANDREWS HOSPITAL (LINCOLN COUNTY HEALTHCARE)","6 ST ANDREWS LANE  - PO BOX 417","BOOTHBAY HARBOR","ME","04538","LINCOLN","2076332121","Payment for heart attack patients","PAYM_30_AMI","Not Available","Not Available","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","07/01/2010","06/30/2013"
"201303","PENOBSCOT VALLEY HOSPITAL","7 TRANSALPINE ROAD, PO BOX 368","LINCOLN","ME","04457","PENOBSCOT","2077943321","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","34","21,205","18,501","24,636","","07/01/2010","06/30/2013"
"201304","MOUNT DESERT ISLAND HOSPITAL","10 WAYMAN LANE, PO BOX 8","BAR HARBOR","ME","04609","HANCOCK","2072885081","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","43","23,356","20,355","26,988","","07/01/2010","06/30/2013"
"201305","CALAIS REGIONAL HOSPITAL","24 HOSPITAL LANE","CALAIS","ME","04619","WASHINGTON","2074547521","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","42","21,714","18,876","25,079","","07/01/2010","06/30/2013"
"201306","RUMFORD  HOSPITAL","420 FRANKLIN STREET","RUMFORD","ME","04276","OXFORD","2073691000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","25","19,329","16,568","22,503","","07/01/2010","06/30/2013"
"201307","MILLINOCKET REGIONAL HOSPITAL","200 SOMERSET STREET","MILLINOCKET","ME","04462","PENOBSCOT","2077235161","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","28","20,355","17,413","23,777","","07/01/2010","06/30/2013"
"201308","HOULTON REGIONAL HOSPITAL","20 HARTFORD STREET","HOULTON","ME","04730","AROOSTOOK","2075322900","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","36","20,921","18,184","24,169","","07/01/2010","06/30/2013"
"201309","MAYO REGIONAL HOSPITAL","897 WEST MAIN STREET","DOVER FOXCROFT","ME","04426","PISCATAQUIS","2075644251","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","52","21,420","18,744","24,400","","07/01/2010","06/30/2013"
"201310","BRIDGTON HOSPITAL","10 HOSPITAL DRIVE","BRIDGTON","ME","04009","CUMBERLAND","2076476000","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"201311","DOWN EAST COMMUNITY HOSPITAL","11 HOSPITAL DRIVE","MACHIAS","ME","04654","WASHINGTON","2072553356","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","35","20,799","17,977","24,041","","07/01/2010","06/30/2013"
"201312","WALDO COUNTY GENERAL HOSPITAL","PO BOX 287","BELFAST","ME","04915","WALDO","2073382500","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","44","20,864","18,084","23,972","","07/01/2010","06/30/2013"
"201313","SEBASTICOOK VALLEY HEALTH","447 NORTH MAIN STREET","PITTSFIELD","ME","04967","SOMERSET","2074875141","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"201314","REDINGTON FAIRVIEW GENERAL HOSPITAL","46 FAIRVIEW AVE   PO BOX 468","SKOWHEGAN","ME","04976","SOMERSET","2074745121","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","54","20,949","18,465","23,836","","07/01/2010","06/30/2013"
