"State","Condition","Measure Name","Measure ID","Score","Footnote","Measure Start Date","Measure End Date"
"TN","Emergency Department","OP18 - Median time from emergency department arrival to emergency department departure for discharged emergency department patients","OP_18b_VERY_HIGH_MIN","Not Available","13 - Results cannot be calculated for this reporting period.","07/01/2013","06/30/2014"
"TX","Emergency Department","OP18 - Median time from emergency department arrival to emergency department departure for discharged emergency department patients","OP_18b_VERY_HIGH_MIN","132","","07/01/2013","06/30/2014"
"UT","Emergency Department","OP18 - Median time from emergency department arrival to emergency department departure for discharged emergency department patients","OP_18b_VERY_HIGH_MIN","Not Available","13 - Results cannot be calculated for this reporting period.","07/01/2013","06/30/2014"
"VA","Emergency Department","OP18 - Median time from emergency department arrival to emergency department departure for discharged emergency department patients","OP_18b_VERY_HIGH_MIN","Not Available","13 - Results cannot be calculated for this reporting period.","07/01/2013","06/30/2014"
"VT","Emergency Department","OP18 - Median time from emergency department arrival to emergency department departure for discharged emergency department patients","OP_18b_VERY_HIGH_MIN","Not Available","13 - Results cannot be calculated for this reporting period.","07/01/2013","06/30/2014"
"WA","Emergency Department","OP18 - Median time from emergency department arrival to emergency department departure for discharged emergency department patients","OP_18b_VERY_HIGH_MIN","Not Available","13 - Results cannot be calculated for this reporting period.","07/01/2013","06/30/2014"
"WI","Emergency Department","OP18 - Median time from emergency department arrival to emergency department departure for discharged emergency department patients","OP_18b_VERY_HIGH_MIN","Not Available","13 - Results cannot be calculated for this reporting period.","07/01/2013","06/30/2014"
"WV","Emergency Department","OP18 - Median time from emergency department arrival to emergency department departure for discharged emergency department patients","OP_18b_VERY_HIGH_MIN","Not Available","13 - Results cannot be calculated for this reporting period.","07/01/2013","06/30/2014"
"WY","Emergency Department","OP18 - Median time from emergency department arrival to emergency department departure for discharged emergency department patients","OP_18b_VERY_HIGH_MIN","Not Available","13 - Results cannot be calculated for this reporting period.","07/01/2013","06/30/2014"
"AK","Emergency Department","OP18 - Median time from emergency department arrival to emergency department departure for discharged emergency department patients","OP_18b_OVERALL_MIN","135","","07/01/2013","06/30/2014"
"AL","Emergency Department","OP18 - Median time from emergency department arrival to emergency department departure for discharged emergency department patients","OP_18b_OVERALL_MIN","122","","07/01/2013","06/30/2014"
"AR","Emergency Department","OP18 - Median time from emergency department arrival to emergency department departure for discharged emergency department patients","OP_18b_OVERALL_MIN","123","","07/01/2013","06/30/2014"
"AZ","Emergency Department","OP18 - Median time from emergency department arrival to emergency department departure for discharged emergency department patients","OP_18b_OVERALL_MIN","164","","07/01/2013","06/30/2014"
"CA","Emergency Department","OP18 - Median time from emergency department arrival to emergency department departure for discharged emergency department patients","OP_18b_OVERALL_MIN","162","","07/01/2013","06/30/2014"
"CO","Emergency Department","OP18 - Median time from emergency department arrival to emergency department departure for discharged emergency department patients","OP_18b_OVERALL_MIN","138","","07/01/2013","06/30/2014"
"CT","Emergency Department","OP18 - Median time from emergency department arrival to emergency department departure for discharged emergency department patients","OP_18b_OVERALL_MIN","144","","07/01/2013","06/30/2014"
"DC","Emergency Department","OP18 - Median time from emergency department arrival to emergency department departure for discharged emergency department patients","OP_18b_OVERALL_MIN","211","","07/01/2013","06/30/2014"
"DE","Emergency Department","OP18 - Median time from emergency department arrival to emergency department departure for discharged emergency department patients","OP_18b_OVERALL_MIN","159","","07/01/2013","06/30/2014"
"FL","Emergency Department","OP18 - Median time from emergency department arrival to emergency department departure for discharged emergency department patients","OP_18b_OVERALL_MIN","141","","07/01/2013","06/30/2014"
"GA","Emergency Department","OP18 - Median time from emergency department arrival to emergency department departure for discharged emergency department patients","OP_18b_OVERALL_MIN","140","","07/01/2013","06/30/2014"
"HI","Emergency Department","OP18 - Median time from emergency department arrival to emergency department departure for discharged emergency department patients","OP_18b_OVERALL_MIN","142","","07/01/2013","06/30/2014"
"IA","Emergency Department","OP18 - Median time from emergency department arrival to emergency department departure for discharged emergency department patients","OP_18b_OVERALL_MIN","113","","07/01/2013","06/30/2014"
"ID","Emergency Department","OP18 - Median time from emergency department arrival to emergency department departure for discharged emergency department patients","OP_18b_OVERALL_MIN","130","","07/01/2013","06/30/2014"
"IL","Emergency Department","OP18 - Median time from emergency department arrival to emergency department departure for discharged emergency department patients","OP_18b_OVERALL_MIN","142","","07/01/2013","06/30/2014"
