State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,Strata_Determining_Factors,Number_Counties,Population_Size,Min_Population_Size,Max_Population_Size,Population_Density,Min_Population_Density,Max_Population_Density,Poverty,Min_Poverty,Max_Poverty,Age_19_Under,Min_Age_19_Under,Max_Age_19_Under,Age_19_64,Min_Age_19_64,Max_Age_19_65,Age_65_84,Min_Age_65_84,Max_Age_65_85,Age_85_and_Over,Min_Age_85_and_Over,Max_Age_85_and_Over,White,Min_White,Max_White,Black,Min_Black,Max_Black,Native_American,Min_Native_American,Max_Native_American,Asian,Min_Asian,Max_Asian,Hispanic,Min_Hispanic,Max_Hispanic
28,125,Sharkey,Mississippi,MS,66,"frontier status, population size, poverty, age, population density",37,5967,6709,17773,14,8,19,29.4,17.4,29.4,30.8,24.5,34.1,57.2,53.7,62.2,10.3,8.6,13.2,1.7,1,2,29.8,24.9,97,69.5,0.5,71.7,0.1,0.1,53.4,0.4,0.1,0.8,1.5,0.8,83.5
28,127,Simpson,Mississippi,MS,51,"frontier status, population size, poverty, age, population density",33,27944,27269,43226,47,14,41,19.7,18,24.6,27.4,23.5,32.2,59.8,54.9,62.5,11.2,9.6,12.6,1.6,1.2,1.8,64.6,48.6,97,34.7,0.7,50.7,0.1,0.2,7.1,0.2,0.2,2.3,1.5,1,67.7
28,129,Smith,Mississippi,MS,67,"frontier status, population size, poverty, age, population density",31,16058,8756,21398,25,20,28,16.4,17.4,27.9,26.3,23.6,30,59.7,57.9,62.5,12.5,9.2,13,1.5,1.3,2.1,76.4,37.4,80.1,23.2,18.4,61.5,0.1,0.1,1,0.2,0.2,0.9,0.8,0.8,10
28,131,Stone,Mississippi,MS,68,"frontier status, population size, poverty, age, population density",34,14862,8909,23299,33,27,35,17.3,17,28.4,27.2,24.1,31.3,61.2,57.5,63.1,10.6,9.9,12.7,1,1,2,79.1,36.4,99.2,20,0.3,62.7,0.3,0,0.7,0.2,0,0.5,1.5,0.6,5.7
28,133,Sunflower,Mississippi,MS,52,"frontier status, population size, poverty, age, population density",40,32311,25732,47941,47,46,68,30.3,16.2,26.3,28.1,22,29.1,62.6,58.1,63.2,7.9,9.2,13.2,1.3,1.1,1.8,26.9,32.9,98.6,72.3,0.6,66.3,0.2,0.1,2.1,0.4,0.1,0.8,1.7,0.6,13.8
28,135,Tallahatchie,Mississippi,MS,67,"frontier status, population size, poverty, age, population density",31,14191,8756,21398,22,20,28,25.6,17.4,27.9,28.6,23.6,30,58.2,57.9,62.5,11.5,9.2,13,1.8,1.3,2.1,38.8,37.4,80.1,60.5,18.4,61.5,0.1,0.1,1,0.4,0.2,0.9,1,0.8,10
28,137,Tate,Mississippi,MS,42,"frontier status, population size, poverty, age",53,26548,8134,24778,66,9,66,15,12.5,16.4,27.9,24.4,32.4,60.4,55.8,63.2,10.4,9.2,13.3,1.4,1,2.1,68.8,63.9,97.6,30.5,0.3,35.4,0.2,0.1,2.6,0.2,0.1,1.5,1.3,1.2,46.9
28,139,Tippah,Mississippi,MS,65,"frontier status, population size, poverty, age, population density",30,21212,12646,25965,46,49,87,15.7,12.7,15.2,25,20,25,60.7,58.2,62.7,12.6,11.8,17.7,1.7,1.5,2.6,82,75.6,98.3,17,0.6,23.4,0.3,0.1,0.5,0.1,0.1,0.5,3.2,0.9,4
28,141,Tishomingo,Mississippi,MS,64,"frontier status, population size, poverty, age, population density",41,19202,9340,25391,45,35,46,13.9,12,15.7,22.8,19.6,24.3,59.9,58.6,61.6,15.5,12.9,17.7,1.8,1.6,2.9,95.9,87.8,98.8,3.6,0.4,10.8,0.1,0.1,0.9,0.1,0.1,0.5,2.5,0.6,7.8
28,143,Tunica,Mississippi,MS,66,"frontier status, population size, poverty, age, population density",37,10321,6709,17773,23,8,19,22.4,17.4,29.4,31.1,24.5,34.1,59.3,53.7,62.2,8.6,8.6,13.2,1.1,1,2,25.8,24.9,97,73.4,0.5,71.7,0.1,0.1,53.4,0.4,0.1,0.8,2.5,0.8,83.5
28,145,Union,Mississippi,MS,60,"frontier status, population size, poverty, age, population density",48,26784,10534,24055,64,30,71,12.8,9.4,12.9,25.8,20.7,25.5,60.7,57.3,62.3,11.8,11.8,16.9,1.7,1.5,3.5,83.8,84.7,98.8,15.1,0.3,14.2,0.2,0.1,1,0.3,0.2,0.7,2.5,0.8,4.5
28,147,Walthall,Mississippi,MS,69,"frontier status, population size, poverty, age, population density",45,15460,13083,24466,38,38,76,22.3,17.2,23.7,27.2,23.8,28.5,58.1,58.6,63.8,12.8,9.8,12.8,1.9,1.1,1.8,55.1,49.9,99.1,44.3,0.3,49.9,0.1,0.1,0.7,0.2,0.1,0.7,1.2,0.6,7.3
28,149,Warren,Mississippi,MS,33,"frontier status, population size, poverty, age",41,49131,27640,49369,84,20,98,17.6,11.5,16.3,28.4,24,31.3,59.9,57.8,63.1,10.3,8.3,12.5,1.4,0.9,2,52.5,65.1,97.6,46,0.3,33.6,0.2,0.2,6,0.7,0.3,2,1.2,1,27.6
28,151,Washington,Mississippi,MS,8,"frontier status, population size, poverty",54,59220,54746,94031,82,47,164,28.4,16.5,22.1,31,22.2,30.9,57.6,57.5,64.2,10,8.5,14.1,1.4,1.1,2.1,31.7,41.6,96.6,67.2,1.1,51.9,0.1,0.2,3.2,0.7,0.4,2.1,1.1,0.7,20.8
28,153,Wayne,Mississippi,MS,67,"frontier status, population size, poverty, age, population density",31,21291,8756,21398,26,20,28,20.6,17.4,27.9,27.6,23.6,30,59.9,57.9,62.5,11.2,9.2,13,1.3,1.3,2.1,61.4,37.4,80.1,38.2,18.4,61.5,0.1,0.1,1,0.2,0.2,0.9,0.7,0.8,10
28,155,Webster,Mississippi,MS,71,"frontier status, population size, poverty, age, population density",33,10092,7147,20507,24,19,28,18.4,16.2,21.1,25.2,20,25.2,58.3,56.6,63.8,14.9,12.1,18.3,1.6,1.6,2.7,79.8,57.6,99,19.8,0.2,41.9,0.2,0.1,0.8,0.2,0.1,0.7,1.9,0.5,17.8
28,157,Wilkinson,Mississippi,MS,66,"frontier status, population size, poverty, age, population density",37,10269,6709,17773,15,8,19,27.9,17.4,29.4,25.3,24.5,34.1,61.7,53.7,62.2,11.3,8.6,13.2,1.7,1,2,29.8,24.9,97,69.9,0.5,71.7,0.1,0.1,53.4,0,0.1,0.8,0.4,0.8,83.5
28,159,Winston,Mississippi,MS,76,"frontier status, population size, poverty, age, population density",38,19870,9226,23786,33,24,42,20,16.7,23.3,25.7,24.8,29.5,58.5,56.1,60.6,13.8,11.1,14.3,2,1.6,2.6,54.7,48.3,91.8,44.2,4.4,50.9,0.8,0,2,0.1,0.2,0.7,1.6,0.9,12.1
28,161,Yalobusha,Mississippi,MS,76,"frontier status, population size, poverty, age, population density",38,13417,9226,23786,29,24,42,19,16.7,23.3,25.6,24.8,29.5,59,56.1,60.6,13.5,11.1,14.3,1.9,1.6,2.6,60.2,48.3,91.8,39.2,4.4,50.9,0.2,0,2,0.2,0.2,0.7,1,0.9,12.1
28,163,Yazoo,Mississippi,MS,51,"frontier status, population size, poverty, age, population density",33,28195,27269,43226,31,14,41,27,18,24.6,27.5,23.5,32.2,60.7,54.9,62.5,10.2,9.6,12.6,1.6,1.2,1.8,44.2,48.6,97,54.9,0.7,50.7,0.2,0.2,7.1,0.4,0.2,2.3,5.2,1,67.7
29,001,Adair,Missouri,MO,41,"frontier status, population size, poverty, age",47,24509,6602,24509,43,20,1362,15.9,12.5,17.5,24.1,21.8,25.9,63.9,56.1,64.1,10,10,16,2,1.2,3.3,95.8,59,98.4,1.4,0.6,40.2,0.3,0.1,0.5,1.8,0.1,1.8,1.7,0.7,6.5
29,003,Andrew,Missouri,MO,57,"frontier status, population size, poverty, age, population density",42,16899,10973,23371,39,24,49,8.3,6.4,9.5,23.9,22.6,27.3,62.5,57.1,61.7,11.6,11.3,15.2,2,2.2,3.3,98.5,96.7,99,0.6,0.2,1,0.4,0.1,0.5,0.3,0.2,0.9,1.2,0.7,5.9
29,005,Atchison,Missouri,MO,61,"frontier status, population size, poverty, age, population density",32,6246,4171,16344,11,7,14,11,11,14.7,22.6,19.2,23.9,57.5,53.9,60,15.8,15.1,19.5,4.2,2.3,4.7,97.3,84.4,99.2,2.1,0,6.2,0.2,0.1,8,0.3,0.1,0.5,0.8,0.6,7.3
29,007,Audrain,Missouri,MO,40,"frontier status, population size, poverty, age",62,25759,6176,25119,37,9,46,13.6,8.8,12.7,24.8,22.5,26.9,59.1,55.5,61.5,13.4,12.1,16.8,2.6,2.2,3.7,90.8,87.2,99.2,7.7,0.1,8.5,0.3,0.1,4.7,0.4,0.1,0.8,1,0.7,10.1
29,009,Barry,Missouri,MO,49,"frontier status, population size, poverty, age, population density",35,35599,28892,46496,46,31,61,14.9,12.7,16.3,25.5,20.8,25.5,58.7,56.5,61.1,14,12.2,18.7,1.8,1.9,3.1,96.8,70.9,97.4,0.3,0.3,27.6,0.9,0.2,1.6,0.8,0.2,1,6.9,0.8,12.5
29,011,Barton,Missouri,MO,40,"frontier status, population size, poverty, age",62,13057,6176,25119,22,9,46,12.8,8.8,12.7,26.1,22.5,26.9,58.5,55.5,61.5,12.7,12.1,16.8,2.7,2.2,3.7,97.2,87.2,99.2,0.4,0.1,8.5,0.8,0.1,4.7,0.4,0.1,0.8,1.1,0.7,10.1
29,013,Bates,Missouri,MO,62,"frontier status, population size, poverty, age, population density",32,17027,6796,19677,20,17,23,13,11.9,15.6,24.6,20.1,25.2,58.8,55.8,60.6,13.9,13.1,19.4,2.7,1.9,3.7,97.6,86.5,98.8,0.8,0.3,9.8,0.5,0.2,1.4,0.3,0.1,0.4,1.4,0.6,13.6
29,015,Benton,Missouri,MO,63,"frontier status, population size, poverty, age, population density",32,18854,9378,21479,27,24,32,14.6,12.1,16.5,19.1,21.1,24.8,57.9,56.7,62.7,20.8,11.8,17.2,2.2,1.6,3.3,98.4,68,98.5,0.1,0.3,31.6,0.5,0.1,0.7,0.1,0.1,0.6,1.1,0.8,2.8
29,017,Bollinger,Missouri,MO,43,"frontier status, population size, poverty, age",57,12325,7102,22197,20,8,41,13.3,11.5,16.5,23.9,23.3,26.8,61.2,55.7,61.1,13,12.2,17.2,1.8,1.8,3.3,98.2,74.8,98.2,0.3,0.2,23.2,0.6,0.1,6.7,0.2,0.1,0.8,0.5,0.7,20
29,019,Boone,Missouri,MO,14,"frontier status, population size, poverty, age",40,143326,113041,246124,209,80,698,11.7,10.6,13.4,24.9,22.4,26.3,66.1,60,65.8,7.7,8.4,12.9,1.2,1.2,2.2,85.9,77,95.9,8.6,0.7,20.2,0.4,0.2,1.4,3.2,0.6,4.2,2.1,1.2,11.5
29,021,Buchanan,Missouri,MO,24,"frontier status, population size, poverty, age",35,84904,57558,94198,207,40,257,12.3,12.3,16.6,24.6,21,26.2,60.7,57.9,61.9,12.2,12,16.6,2.4,1.6,3,93.2,83.7,97,4.5,0.8,13.7,0.5,0.2,2.3,0.6,0.3,1.5,2.5,0.7,15
29,023,Butler,Missouri,MO,35,"frontier status, population size, poverty, age",27,41338,27228,49644,59,32,87,17,14.6,20.3,24,21.8,26.5,59.8,57.6,62.1,14.3,12.6,16.6,1.9,1.6,2.6,92.6,62.3,98,5.1,0.5,36.6,0.6,0.2,17,0.7,0.3,0.7,1.3,0.8,16
29,025,Caldwell,Missouri,MO,62,"frontier status, population size, poverty, age, population density",32,9307,6796,19677,22,17,23,11.9,11.9,15.6,25.9,20.1,25.2,57.6,55.8,60.6,13.9,13.1,19.4,2.6,1.9,3.7,99,86.5,98.8,0.2,0.3,9.8,0.2,0.2,1.4,0.2,0.1,0.4,0.9,0.6,13.6
29,027,Callaway,Missouri,MO,28,"frontier status, population size, poverty, age",39,42541,29009,53844,51,30,229,9.8,9.4,13.4,24.9,21.8,26.1,64.3,61,66.2,9.4,8.8,13.5,1.3,1.2,2.1,92.9,78.1,97.6,4.9,0.6,20.5,0.5,0.1,0.9,0.8,0.3,2.2,1.1,0.8,6.3
29,029,Camden,Missouri,MO,30,"frontier status, population size, poverty, age",57,39432,28666,49149,60,34,112,11.7,9.9,13.2,20,20.6,24.6,60.7,58.5,62.8,17.8,12.6,17,1.5,1.7,3,98,89.7,98.6,0.4,0.3,8,0.3,0.1,1.9,0.4,0.3,1.1,1.4,0.7,5.5
29,031,Cape Girardeau,Missouri,MO,19,"frontier status, population size, poverty, age",37,71161,53919,98288,123,36,280,11.2,10.3,13.9,24,22.3,25.7,62.2,60.4,65.8,11.9,8.2,13.2,1.9,1.1,2.3,91.6,77.6,97.5,5.9,0.4,20.7,0.4,0.2,2.1,1,0.5,2.5,1.1,0.8,4.6
29,033,Carroll,Missouri,MO,43,"frontier status, population size, poverty, age",57,10193,7102,22197,15,8,41,12.8,11.5,16.5,24,23.3,26.8,57.7,55.7,61.1,15.2,12.2,17.2,3.1,1.8,3.3,97.1,74.8,98.2,1.9,0.2,23.2,0.3,0.1,6.7,0.1,0.1,0.8,1,0.7,20
29,035,Carter,Missouri,MO,74,"frontier status, population size, poverty, age, population density",30,5910,5148,12543,12,7,13,19.4,16.5,24.5,24.6,21.4,30.6,59.2,53.4,62.5,14.4,12.3,16.2,1.8,1.7,3.5,96.9,40.8,97.1,0.1,0.2,57.8,1.5,0.2,18,0.2,0.1,0.7,1.2,1,48.4
29,037,Cass,Missouri,MO,45,"frontier status, population size, poverty, age, population density",38,94232,55104,102801,135,84,168,7.4,5.6,10.4,26.5,24,27.7,61.6,59.8,64.4,10.6,7.9,12.4,1.4,1.1,2.3,94.6,90.3,97.7,2.8,0.5,6.8,0.6,0.2,0.8,0.7,0.4,1.7,2.9,1.1,8
29,039,Cedar,Missouri,MO,63,"frontier status, population size, poverty, age, population density",32,14160,9378,21479,30,24,32,15.8,12.1,16.5,23.1,21.1,24.8,56.3,56.7,62.7,17.8,11.8,17.2,2.8,1.6,3.3,97.4,68,98.5,0.3,0.3,31.6,0.7,0.1,0.7,0.6,0.1,0.6,1.5,0.8,2.8
29,041,Chariton,Missouri,MO,58,"frontier status, population size, poverty, age, population density",48,8124,3810,15896,11,7,14,10.9,9.4,12.2,21.1,20,24.3,57.1,53.3,61.8,17.8,13.6,20.4,4,2.5,5,96.3,90.2,99.3,3.2,0,3.5,0.2,0.2,3.9,0.1,0.1,0.5,0.7,0.7,3.9
29,043,Christian,Missouri,MO,48,"frontier status, population size, poverty, age, population density",31,67266,37787,53533,119,95,179,9.3,5.6,9,25.7,25.1,28.2,63.6,59,64.4,9.4,8,12,1.2,1.1,2.3,97.5,93.7,98.5,0.5,0.2,3.1,0.5,0.2,0.5,0.4,0.4,1.6,1.7,1,12.6
29,045,Clark,Missouri,MO,43,"frontier status, population size, poverty, age",57,7323,7102,22197,14,8,41,12.5,11.5,16.5,23.6,23.3,26.8,59.9,55.7,61.1,14,12.2,17.2,2.4,1.8,3.3,99,74.8,98.2,0.2,0.2,23.2,0.3,0.1,6.7,0.1,0.1,0.8,0.8,0.7,20
29,047,Clay,Missouri,MO,11,"frontier status, population size, poverty, age",44,202078,119015,235272,510,176,492,6.6,6.1,10.9,25.9,22.2,26,63.4,61.5,66.9,9.5,8.1,12,1.2,1.2,2.2,91.9,82.9,96,4,1,13.3,0.5,0.1,0.7,1.9,0.9,5.1,4.3,1,9.3
29,049,Clinton,Missouri,MO,57,"frontier status, population size, poverty, age, population density",42,20715,10973,23371,49,24,49,8.6,6.4,9.5,24.6,22.6,27.3,61.7,57.1,61.7,11.9,11.3,15.2,1.9,2.2,3.3,96.8,96.7,99,1.5,0.2,1,0.3,0.1,0.5,0.4,0.2,0.9,1.4,0.7,5.9
29,051,Cole,Missouri,MO,17,"frontier status, population size, poverty, age",32,72757,61758,99844,186,49,486,9,5.7,10.3,24.3,22.4,26.5,64.2,61.5,64.9,9.8,8.6,12.3,1.7,1.2,2.1,87.3,87.3,97.5,10.2,0.5,9.7,0.4,0.2,0.9,1.1,0.6,4.4,1.7,1,8.1
29,053,Cooper,Missouri,MO,60,"frontier status, population size, poverty, age, population density",48,17294,10534,24055,31,30,71,11.2,9.4,12.9,23.3,20.7,25.5,62.4,57.3,62.3,11.7,11.8,16.9,2.6,1.5,3.5,89.6,84.7,98.8,8.9,0.3,14.2,0.4,0.1,1,0.4,0.2,0.7,1.4,0.8,4.5
29,055,Crawford,Missouri,MO,43,"frontier status, population size, poverty, age",57,23932,7102,22197,32,8,41,14.5,11.5,16.5,24.7,23.3,26.8,59.4,55.7,61.1,14.1,12.2,17.2,1.8,1.8,3.3,98.5,74.8,98.2,0.2,0.2,23.2,0.4,0.1,6.7,0.2,0.1,0.8,1.5,0.7,20
29,057,Dade,Missouri,MO,62,"frontier status, population size, poverty, age, population density",32,7830,6796,19677,16,17,23,13,11.9,15.6,22.3,20.1,25.2,57.9,55.8,60.6,17.5,13.1,19.4,2.3,1.9,3.7,98.1,86.5,98.8,0.4,0.3,9.8,0.6,0.2,1.4,0.2,0.1,0.4,1.2,0.6,13.6
29,059,Dallas,Missouri,MO,43,"frontier status, population size, poverty, age",57,16437,7102,22197,30,8,41,15.3,11.5,16.5,25.9,23.3,26.8,59.2,55.7,61.1,12.8,12.2,17.2,2,1.8,3.3,97.6,74.8,98.2,0.2,0.2,23.2,0.8,0.1,6.7,0.1,0.1,0.8,1.6,0.7,20
29,061,Daviess,Missouri,MO,43,"frontier status, population size, poverty, age",57,8121,7102,22197,14,8,41,14.2,11.5,16.5,26.6,23.3,26.8,57.3,55.7,61.1,13.8,12.2,17.2,2.4,1.8,3.3,99.2,74.8,98.2,0,0.2,23.2,0.4,0.1,6.7,0.3,0.1,0.8,0.9,0.7,20
29,063,DeKalb,Missouri,MO,63,"frontier status, population size, poverty, age, population density",32,12342,9378,21479,29,24,32,13.5,12.1,16.5,18.6,21.1,24.8,68.5,56.7,62.7,11,11.8,17.2,1.9,1.6,3.3,87.8,68,98.5,10.3,0.3,31.6,0.8,0.1,0.7,0.4,0.1,0.6,1.2,0.8,2.8
29,065,Dent,Missouri,MO,75,"frontier status, population size, poverty, age, population density",37,15083,6228,19495,20,15,22,16,17,24.9,23.7,22.3,28.6,58.7,55.2,63.8,15.1,11,15.1,2.5,1.8,2.6,97.4,30,97.1,0.4,1.1,69.6,0.9,0.1,1.6,0.3,0.1,0.5,0.8,0.7,37.8
29,067,Douglas,Missouri,MO,75,"frontier status, population size, poverty, age, population density",37,13594,6228,19495,17,15,22,17,17,24.9,23.3,22.3,28.6,60.4,55.2,63.8,14,11,15.1,2.3,1.8,2.6,97.1,30,97.1,0.1,1.1,69.6,1.1,0.1,1.6,0.2,0.1,0.5,1.1,0.7,37.8
29,069,Dunklin,Missouri,MO,36,"frontier status, population size, poverty, age",23,32545,26383,48687,60,24,60,20.5,15.8,23.3,26.2,25,26.8,58,57.7,60.2,13.6,11.6,14.9,2.2,1.6,2.4,89,58.3,93.9,9.4,0.4,40.6,0.3,0.2,20.2,0.3,0.2,0.7,3.9,1.1,17.6
29,071,Franklin,Missouri,MO,45,"frontier status, population size, poverty, age, population density",38,99090,55104,102801,107,84,168,8.4,5.6,10.4,25.9,24,27.7,61.7,59.8,64.4,10.9,7.9,12.4,1.5,1.1,2.3,97.8,90.3,97.7,0.9,0.5,6.8,0.2,0.2,0.8,0.3,0.4,1.7,0.9,1.1,8
29,073,Gasconade,Missouri,MO,55,"frontier status, population size, poverty, age, population density",47,15745,13849,23507,30,28,87,9.7,6.5,9.8,22.9,20.6,25.5,58.7,57.2,62.6,15.7,12.4,17.1,2.6,2.1,3.6,98.9,93.3,99.1,0.2,0.2,5.6,0.1,0.1,0.6,0.3,0.2,1.5,0.8,0.7,3.6
29,075,Gentry,Missouri,MO,61,"frontier status, population size, poverty, age, population density",32,6555,4171,16344,13,7,14,11.3,11,14.7,24,19.2,23.9,53.9,53.9,60,18.2,15.1,19.5,3.9,2.3,4.7,98.7,84.4,99.2,0.3,0,6.2,0.4,0.1,8,0.5,0.1,0.5,0.7,0.6,7.3
29,077,Greene,Missouri,MO,14,"frontier status, population size, poverty, age",40,250784,113041,246124,372,80,698,12.5,10.6,13.4,23.2,22.4,26.3,63,60,65.8,11.8,8.4,12.9,2.1,1.2,2.2,93.9,77,95.9,2.5,0.7,20.2,0.7,0.2,1.4,1.3,0.6,4.2,2.2,1.2,11.5
29,079,Grundy,Missouri,MO,63,"frontier status, population size, poverty, age, population density",32,10327,9378,21479,24,24,32,14.2,12.1,16.5,23.6,21.1,24.8,55.9,56.7,62.7,17.2,11.8,17.2,3.3,1.6,3.3,98.4,68,98.5,0.5,0.3,31.6,0.5,0.1,0.7,0.2,0.1,0.6,2.3,0.8,2.8
29,081,Harrison,Missouri,MO,61,"frontier status, population size, poverty, age, population density",32,8876,4171,16344,12,7,14,13.3,11,14.7,22.6,19.2,23.9,56.6,53.9,60,17.2,15.1,19.5,3.6,2.3,4.7,98.9,84.4,99.2,0.2,0,6.2,0.1,0.1,8,0.2,0.1,0.5,1.3,0.6,7.3
29,083,Henry,Missouri,MO,63,"frontier status, population size, poverty, age, population density",32,22577,9378,21479,32,24,32,13.3,12.1,16.5,22.6,21.1,24.8,58.9,56.7,62.7,15.7,11.8,17.2,2.8,1.6,3.3,97.1,68,98.5,1.1,0.3,31.6,0.6,0.1,0.7,0.3,0.1,0.6,1.2,0.8,2.8
29,085,Hickory,Missouri,MO,71,"frontier status, population size, poverty, age, population density",33,9271,7147,20507,23,19,28,16.2,16.2,21.1,18.4,20,25.2,55,56.6,63.8,23.7,12.1,18.3,2.9,1.6,2.7,98.6,57.6,99,0.1,0.2,41.9,0.3,0.1,0.8,0.1,0.1,0.7,1.1,0.5,17.8
29,087,Holt,Missouri,MO,61,"frontier status, population size, poverty, age, population density",32,5081,4171,16344,11,7,14,11.8,11,14.7,22.2,19.2,23.9,56.7,53.9,60,16.8,15.1,19.5,4.2,2.3,4.7,98.9,84.4,99.2,0.2,0,6.2,0.5,0.1,8,0.1,0.1,0.5,0.5,0.6,7.3
29,089,Howard,Missouri,MO,59,"frontier status, population size, poverty, age, population density",32,9957,7073,22330,21,15,25,11.8,9,12.1,24.3,20.1,23.6,60.2,55.7,62.2,12.8,13.4,18.4,2.8,2.1,4.6,92.6,92.6,99.1,6.3,0.1,2.6,0.3,0.1,2.2,0.1,0.2,0.9,0.9,0.6,7
29,091,Howell,Missouri,MO,36,"frontier status, population size, poverty, age",23,38400,26383,48687,41,24,60,17.1,15.8,23.3,25.2,25,26.8,57.9,57.7,60.2,14.9,11.6,14.9,2.1,1.6,2.4,96.8,58.3,93.9,0.4,0.4,40.6,1,0.2,20.2,0.3,0.2,0.7,1.3,1.1,17.6
29,093,Iron,Missouri,MO,75,"frontier status, population size, poverty, age, population density",37,10273,6228,19495,19,15,22,17.6,17,24.9,24.2,22.3,28.6,59.1,55.2,63.8,14.8,11,15.1,1.9,1.8,2.6,97.4,30,97.1,1.7,1.1,69.6,0.2,0.1,1.6,0.1,0.1,0.5,0.6,0.7,37.8
29,095,Jackson,Missouri,MO,3,"frontier status, population size, poverty",39,662959,550521,928032,1096,432,8966,12.3,11.2,19.6,26.4,22.4,32,61.4,58.4,66.3,10.5,7.4,12.4,1.7,1,2.3,72.6,45.6,87.6,23.4,3.4,51.3,0.5,0.2,3.6,1.5,1.5,9,6.6,2.2,43.6
29,097,Jasper,Missouri,MO,24,"frontier status, population size, poverty, age",35,110624,57558,94198,173,40,257,14.9,12.3,16.6,26.6,21,26.2,60.1,57.9,61.9,11.3,12,16.6,2,1.6,3,94.1,83.7,97,1.7,0.8,13.7,1.3,0.2,2.3,0.9,0.3,1.5,5,0.7,15
29,099,Jefferson,Missouri,MO,12,"frontier status, population size, poverty, age",57,213669,126158,268187,325,137,605,8,4.6,9.5,26.1,24.2,29.7,64,60.7,64.7,9,7,10.9,0.9,0.8,1.9,97.3,79.8,97,0.9,0.9,11.5,0.3,0.2,1,0.6,0.8,5.2,1.2,1.2,10.3
29,101,Johnson,Missouri,MO,28,"frontier status, population size, poverty, age",39,50784,29009,53844,61,30,229,11.5,9.4,13.4,26.6,21.8,26.1,63.5,61,66.2,8.6,8.8,13.5,1.3,1.2,2.1,91.7,78.1,97.6,4.1,0.6,20.5,0.7,0.1,0.9,1.9,0.3,2.2,2.7,0.8,6.3
29,103,Knox,Missouri,MO,61,"frontier status, population size, poverty, age, population density",32,4171,4171,16344,8,7,14,14.5,11,14.7,23.9,19.2,23.9,55.2,53.9,60,17.6,15.1,19.5,3.3,2.3,4.7,99.4,84.4,99.2,0.1,0,6.2,0,0.1,8,0.1,0.1,0.5,0.6,0.6,7.3
29,105,Laclede,Missouri,MO,34,"frontier status, population size, poverty, age",22,34492,28910,46480,45,22,70,14.3,12.5,16.4,25.4,22.5,27.3,60.1,57,60.8,13,12.3,15.7,1.5,1.6,2.6,97.2,81,97.3,0.6,0.4,17.2,0.5,0.2,7.5,0.4,0.3,0.7,1.6,1,18.5
29,107,Lafayette,Missouri,MO,31,"frontier status, population size, poverty, age",22,33108,29055,44752,53,17,77,10.2,9.7,12.4,24.6,23.7,26.4,59.8,57,60.9,13.4,12.1,13.9,2.1,1.9,2.9,96.2,92.8,98.6,2.3,0.2,3.3,0.2,0.2,2.1,0.3,0.3,1,1.3,0.7,10.4
29,109,Lawrence,Missouri,MO,34,"frontier status, population size, poverty, age",22,37127,28910,46480,61,22,70,13.7,12.5,16.4,26.2,22.5,27.3,58.7,57,60.8,12.9,12.3,15.7,2.1,1.6,2.6,97.4,81,97.3,0.4,0.4,17.2,0.8,0.2,7.5,0.3,0.3,0.7,4.6,1,18.5
29,111,Lewis,Missouri,MO,62,"frontier status, population size, poverty, age, population density",32,10186,6796,19677,20,17,23,13.3,11.9,15.6,25,20.1,25.2,58,55.8,60.6,13.9,13.1,19.4,3.1,1.9,3.7,96,86.5,98.8,2.7,0.3,9.8,0.3,0.2,1.4,0.4,0.1,0.4,0.8,0.6,13.6
29,113,Lincoln,Missouri,MO,29,"frontier status, population size, poverty, age",37,47727,28447,55936,76,40,141,9,9.5,12.9,27.2,23.7,32.3,63.2,58.8,64.1,8.4,7.3,12,1.3,0.8,2.1,96.4,80.7,98.5,1.9,0.4,17.3,0.4,0.1,1.1,0.2,0.2,2.2,1.5,0.8,19.2
29,115,Linn,Missouri,MO,63,"frontier status, population size, poverty, age, population density",32,13133,9378,21479,21,24,32,13.4,12.1,16.5,24.6,21.1,24.8,55.9,56.7,62.7,15.9,11.8,17.2,3.6,1.6,3.3,98.1,68,98.5,0.8,0.3,31.6,0.4,0.1,0.7,0.2,0.1,0.6,0.9,0.8,2.8
29,117,Livingston,Missouri,MO,63,"frontier status, population size, poverty, age, population density",32,14291,9378,21479,27,24,32,12.6,12.1,16.5,23,21.1,24.8,57.9,56.7,62.7,15.7,11.8,17.2,3.3,1.6,3.3,96.1,68,98.5,2.7,0.3,31.6,0.4,0.1,0.7,0.4,0.1,0.6,1,0.8,2.8
29,119,McDonald,Missouri,MO,69,"frontier status, population size, poverty, age, population density",45,22844,13083,24466,42,38,76,16.9,17.2,23.7,28.5,23.8,28.5,60.4,58.6,63.8,9.8,9.8,12.8,1.4,1.1,1.8,93.6,49.9,99.1,0.3,0.3,49.9,2.5,0.1,0.7,0.9,0.1,0.7,11.8,0.6,7.3
29,121,Macon,Missouri,MO,59,"frontier status, population size, poverty, age, population density",32,15600,7073,22330,19,15,25,12.1,9,12.1,23.6,20.1,23.6,57.7,55.7,62.2,15.6,13.4,18.4,3.1,2.1,4.6,96.1,92.6,99.1,2.5,0.1,2.6,0.4,0.1,2.2,0.2,0.2,0.9,0.9,0.6,7
