Feature,Estimator,AUC,AUC_best,Accuracy,Accuracy_best,F1,F1_best,Precision,Precision_best,Recall,Recall_best
ldl_cholesterol : abdominal_adiposity : family_history : overall_obesity : alcohol_use,logistic,0,0,0.7056429232192414,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : overall_obesity : alcohol_use,gaussian,0,0,0.6775670675300647,{},0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : overall_obesity : alcohol_use,svc,0,0,0.7055504162812211,"{'C': 1, 'shrinking': True, 'gamma': 0.0, 'degree': 1, 'probability': True}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : overall_obesity : alcohol_use,decision_tree,0,0,0.5843663274745606,"{'max_features': 'auto', 'max_leaf_nodes': 15, 'max_depth': 30}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : overall_obesity : alcohol_use,random_forest,0,0,0.6689639222941721,"{'max_features': 'sqrt', 'max_leaf_nodes': 5, 'bootstrap': True, 'max_depth': 10}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : overall_obesity : age,linear,0,0,0.15568005785583677,{'normalize': True},0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : overall_obesity : age,knn,0,0,0.6906567992599444,"{'n_neighbors': 30, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : overall_obesity : age,logistic,0,0,0.7293709528214617,"{'penalty': 'l1', 'solver': 'lbfgs'}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : overall_obesity : age,gaussian,0,0,0.6731729879740981,{},0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : overall_obesity : age,svc,0,0,0.7123034227567068,"{'C': 1000, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : overall_obesity : age,decision_tree,0,0,0.61054579093432,"{'max_features': 'auto', 'max_leaf_nodes': 30, 'max_depth': 1}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : overall_obesity : age,random_forest,0,0,0.6754394079555966,"{'max_features': 'log2', 'max_leaf_nodes': 20, 'bootstrap': True, 'max_depth': 1}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : alcohol_use : age,linear,0,0,0.14971051860129578,{'normalize': True},0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : alcohol_use : age,knn,0,0,0.6798334875115634,"{'n_neighbors': 20, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : alcohol_use : age,logistic,0,0,0.7143385753931545,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : alcohol_use : age,gaussian,0,0,0.6710915818686402,{},0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : alcohol_use : age,svc,0,0,0.7142923219241444,"{'C': 1000, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : alcohol_use : age,decision_tree,0,0,0.5779370952821462,"{'max_features': 'sqrt', 'max_leaf_nodes': 5, 'max_depth': 1}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : alcohol_use : age,random_forest,0,0,0.6732654949121184,"{'max_features': 'log2', 'max_leaf_nodes': 5, 'bootstrap': True, 'max_depth': 1}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity : alcohol_use,linear,0,0,0.07615586353822554,{'normalize': True},0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity : alcohol_use,knn,0,0,0.5953746530989824,"{'n_neighbors': 30, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity : alcohol_use,logistic,0,0,0.6924144310823312,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity : alcohol_use,gaussian,0,0,0.6600370027752082,{},0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity : alcohol_use,svc,0,0,0.6731267345050878,"{'C': 1, 'shrinking': True, 'gamma': 0.0, 'degree': 1, 'probability': True}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity : alcohol_use,decision_tree,0,0,0.5885753931544866,"{'max_features': 'auto', 'max_leaf_nodes': 5, 'max_depth': 5}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity : alcohol_use,random_forest,0,0,0.6234505087881592,"{'max_features': None, 'max_leaf_nodes': 5, 'bootstrap': True, 'max_depth': 5}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity : age,linear,0,0,0.14464432909422648,{'normalize': False},0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity : age,knn,0,0,0.6147086031452359,"{'n_neighbors': 30, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity : age,logistic,0,0,0.7054579093432009,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity : age,gaussian,0,0,0.6729879740980573,{},0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity : age,svc,0,0,0.6796022201665124,"{'C': 1, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity : age,decision_tree,0,0,0.6408880666049954,"{'max_features': 'log2', 'max_leaf_nodes': 5, 'max_depth': 10}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity : age,random_forest,0,0,0.6276133209990749,"{'max_features': 'log2', 'max_leaf_nodes': 5, 'bootstrap': False, 'max_depth': 10}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : type_a : alcohol_use : age,linear,0,0,0.13576602425549042,{'normalize': False},0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : type_a : alcohol_use : age,knn,0,0,0.6493061979648473,"{'n_neighbors': 50, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : type_a : alcohol_use : age,logistic,0,0,0.6924144310823312,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : type_a : alcohol_use : age,gaussian,0,0,0.6729879740980572,{},0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : type_a : alcohol_use : age,svc,0,0,0.6664662349676225,"{'C': 1000, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : type_a : alcohol_use : age,decision_tree,0,0,0.6515263644773358,"{'max_features': 'auto', 'max_leaf_nodes': 5, 'max_depth': 1}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : type_a : alcohol_use : age,random_forest,0,0,0.6448196114708604,"{'max_features': 'log2', 'max_leaf_nodes': 5, 'bootstrap': False, 'max_depth': 1}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : overall_obesity : alcohol_use : age,linear,0,0,0.12672616059033387,{'normalize': True},0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : overall_obesity : alcohol_use : age,knn,0,0,0.6257169287696578,"{'n_neighbors': 20, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : overall_obesity : alcohol_use : age,logistic,0,0,0.6817298797409806,"{'penalty': 'l1', 'solver': 'lbfgs'}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : overall_obesity : alcohol_use : age,gaussian,0,0,0.6708140610545792,{},0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : overall_obesity : alcohol_use : age,svc,0,0,0.6579555966697501,"{'C': 100, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : overall_obesity : alcohol_use : age,decision_tree,0,0,0.5931544865864941,"{'max_features': None, 'max_leaf_nodes': 5, 'max_depth': 5}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : overall_obesity : alcohol_use : age,random_forest,0,0,0.6384828862164662,"{'max_features': 'log2', 'max_leaf_nodes': 30, 'bootstrap': True, 'max_depth': 20}",0,0,0,0,0,0
ldl_cholesterol : family_history : type_a : overall_obesity : alcohol_use,linear,0,0,0.0802458459034174,{'normalize': False},0,0,0,0,0,0
ldl_cholesterol : family_history : type_a : overall_obesity : alcohol_use,knn,0,0,0.6582331174838114,"{'n_neighbors': 30, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
ldl_cholesterol : family_history : type_a : overall_obesity : alcohol_use,logistic,0,0,0.7100832562442182,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
ldl_cholesterol : family_history : type_a : overall_obesity : alcohol_use,gaussian,0,0,0.6969935245143384,{},0,0,0,0,0,0
ldl_cholesterol : family_history : type_a : overall_obesity : alcohol_use,svc,0,0,0.6948658649398705,"{'C': 1000, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
ldl_cholesterol : family_history : type_a : overall_obesity : alcohol_use,decision_tree,0,0,0.5951433857539316,"{'max_features': 'auto', 'max_leaf_nodes': 5, 'max_depth': 20}",0,0,0,0,0,0
ldl_cholesterol : family_history : type_a : overall_obesity : alcohol_use,random_forest,0,0,0.6601757631822387,"{'max_features': None, 'max_leaf_nodes': 30, 'bootstrap': True, 'max_depth': 1}",0,0,0,0,0,0
ldl_cholesterol : family_history : type_a : overall_obesity : age,linear,0,0,0.1680959207785636,{'normalize': True},0,0,0,0,0,0
ldl_cholesterol : family_history : type_a : overall_obesity : age,knn,0,0,0.658140610545791,"{'n_neighbors': 60, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
ldl_cholesterol : family_history : type_a : overall_obesity : age,logistic,0,0,0.7098982423681776,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
ldl_cholesterol : family_history : type_a : overall_obesity : age,gaussian,0,0,0.7077705827937095,{},0,0,0,0,0,0
ldl_cholesterol : family_history : type_a : overall_obesity : age,svc,0,0,0.7057354301572618,"{'C': 1000, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
ldl_cholesterol : family_history : type_a : overall_obesity : age,decision_tree,0,0,0.6125346901017575,"{'max_features': 'auto', 'max_leaf_nodes': 5, 'max_depth': 1}",0,0,0,0,0,0
ldl_cholesterol : family_history : type_a : overall_obesity : age,random_forest,0,0,0.6774283071230343,"{'max_features': 'sqrt', 'max_leaf_nodes': 15, 'bootstrap': False, 'max_depth': 1}",0,0,0,0,0,0
ldl_cholesterol : family_history : type_a : alcohol_use : age,linear,0,0,0.163357468652929,{'normalize': False},0,0,0,0,0,0
ldl_cholesterol : family_history : type_a : alcohol_use : age,knn,0,0,0.6623496762257168,"{'n_neighbors': 30, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
ldl_cholesterol : family_history : type_a : alcohol_use : age,logistic,0,0,0.714199814986124,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
ldl_cholesterol : family_history : type_a : alcohol_use : age,gaussian,0,0,0.7077705827937095,{},0,0,0,0,0,0
ldl_cholesterol : family_history : type_a : alcohol_use : age,svc,0,0,0.7034227567067529,"{'C': 1000, 'shrinking': True, 'gamma': 0.0001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
ldl_cholesterol : family_history : type_a : alcohol_use : age,decision_tree,0,0,0.6580481036077706,"{'max_features': 'sqrt', 'max_leaf_nodes': 5, 'max_depth': 30}",0,0,0,0,0,0
ldl_cholesterol : family_history : type_a : alcohol_use : age,random_forest,0,0,0.662118408880666,"{'max_features': 'sqrt', 'max_leaf_nodes': 15, 'bootstrap': True, 'max_depth': 1}",0,0,0,0,0,0
ldl_cholesterol : family_history : overall_obesity : alcohol_use : age,linear,0,0,0.15357985576129057,{'normalize': True},0,0,0,0,0,0
ldl_cholesterol : family_history : overall_obesity : alcohol_use : age,knn,0,0,0.6450971322849214,"{'n_neighbors': 40, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
ldl_cholesterol : family_history : overall_obesity : alcohol_use : age,logistic,0,0,0.7185938945420907,"{'penalty': 'l2', 'solver': 'liblinear'}",0,0,0,0,0,0
ldl_cholesterol : family_history : overall_obesity : alcohol_use : age,gaussian,0,0,0.7055966697502314,{},0,0,0,0,0,0
ldl_cholesterol : family_history : overall_obesity : alcohol_use : age,svc,0,0,0.6949121184088807,"{'C': 1000, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
ldl_cholesterol : family_history : overall_obesity : alcohol_use : age,decision_tree,0,0,0.6102682701202591,"{'max_features': 'sqrt', 'max_leaf_nodes': 10, 'max_depth': 15}",0,0,0,0,0,0
ldl_cholesterol : family_history : overall_obesity : alcohol_use : age,random_forest,0,0,0.6406567992599446,"{'max_features': 'auto', 'max_leaf_nodes': 15, 'bootstrap': False, 'max_depth': 10}",0,0,0,0,0,0
ldl_cholesterol : type_a : overall_obesity : alcohol_use : age,linear,0,0,0.1410286148227801,{'normalize': False},0,0,0,0,0,0
ldl_cholesterol : type_a : overall_obesity : alcohol_use : age,knn,0,0,0.614754856614246,"{'n_neighbors': 50, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
ldl_cholesterol : type_a : overall_obesity : alcohol_use : age,logistic,0,0,0.698936170212766,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
ldl_cholesterol : type_a : overall_obesity : alcohol_use : age,gaussian,0,0,0.6773820536540242,{},0,0,0,0,0,0
ldl_cholesterol : type_a : overall_obesity : alcohol_use : age,svc,0,0,0.6709065679925994,"{'C': 100, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
ldl_cholesterol : type_a : overall_obesity : alcohol_use : age,decision_tree,0,0,0.6341813135985199,"{'max_features': 'sqrt', 'max_leaf_nodes': 30, 'max_depth': 1}",0,0,0,0,0,0
ldl_cholesterol : type_a : overall_obesity : alcohol_use : age,random_forest,0,0,0.6598519888991674,"{'max_features': None, 'max_leaf_nodes': 5, 'bootstrap': True, 'max_depth': 10}",0,0,0,0,0,0
abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use,linear,0,0,0.09373781839620483,{'normalize': True},0,0,0,0,0,0
abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use,knn,0,0,0.6861239592969473,"{'n_neighbors': 50, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use,logistic,0,0,0.7185476410730806,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use,gaussian,0,0,0.662395929694727,{},0,0,0,0,0,0
abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use,svc,0,0,0.6861239592969473,"{'C': 1000, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use,decision_tree,0,0,0.5996762257169289,"{'max_features': 'auto', 'max_leaf_nodes': 10, 'max_depth': 15}",0,0,0,0,0,0
abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use,random_forest,0,0,0.6300647548566142,"{'max_features': 'auto', 'max_leaf_nodes': 2, 'bootstrap': True, 'max_depth': 25}",0,0,0,0,0,0
abdominal_adiposity : family_history : type_a : overall_obesity : age,linear,0,0,0.1523247484281704,{'normalize': True},0,0,0,0,0,0
abdominal_adiposity : family_history : type_a : overall_obesity : age,knn,0,0,0.629740980573543,"{'n_neighbors': 10, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
abdominal_adiposity : family_history : type_a : overall_obesity : age,logistic,0,0,0.7162812210915818,"{'penalty': 'l2', 'solver': 'liblinear'}",0,0,0,0,0,0
abdominal_adiposity : family_history : type_a : overall_obesity : age,gaussian,0,0,0.6797409805735432,{},0,0,0,0,0,0
abdominal_adiposity : family_history : type_a : overall_obesity : age,svc,0,0,0.705550416281221,"{'C': 1, 'shrinking': True, 'gamma': 0.0, 'degree': 1, 'probability': True}",0,0,0,0,0,0
abdominal_adiposity : family_history : type_a : overall_obesity : age,decision_tree,0,0,0.6104070305272895,"{'max_features': 'sqrt', 'max_leaf_nodes': 5, 'max_depth': 30}",0,0,0,0,0,0
abdominal_adiposity : family_history : type_a : overall_obesity : age,random_forest,0,0,0.6751618871415357,"{'max_features': 'auto', 'max_leaf_nodes': 5, 'bootstrap': True, 'max_depth': 15}",0,0,0,0,0,0
abdominal_adiposity : family_history : type_a : alcohol_use : age,linear,0,0,0.14476171802476076,{'normalize': False},0,0,0,0,0,0
abdominal_adiposity : family_history : type_a : alcohol_use : age,knn,0,0,0.6688251618871416,"{'n_neighbors': 50, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
abdominal_adiposity : family_history : type_a : alcohol_use : age,logistic,0,0,0.7011563367252545,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
abdominal_adiposity : family_history : type_a : alcohol_use : age,gaussian,0,0,0.6688251618871415,{},0,0,0,0,0,0
abdominal_adiposity : family_history : type_a : alcohol_use : age,svc,0,0,0.7013413506012951,"{'C': 1000, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
abdominal_adiposity : family_history : type_a : alcohol_use : age,decision_tree,0,0,0.6189176688251619,"{'max_features': 'sqrt', 'max_leaf_nodes': 15, 'max_depth': 20}",0,0,0,0,0,0
abdominal_adiposity : family_history : type_a : alcohol_use : age,random_forest,0,0,0.6365402405180388,"{'max_features': 'sqrt', 'max_leaf_nodes': 15, 'bootstrap': True, 'max_depth': 1}",0,0,0,0,0,0
abdominal_adiposity : family_history : overall_obesity : alcohol_use : age,linear,0,0,0.13472375287127564,{'normalize': True},0,0,0,0,0,0
abdominal_adiposity : family_history : overall_obesity : alcohol_use : age,knn,0,0,0.6430619796484736,"{'n_neighbors': 20, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
abdominal_adiposity : family_history : overall_obesity : alcohol_use : age,logistic,0,0,0.7035152636447733,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
abdominal_adiposity : family_history : overall_obesity : alcohol_use : age,gaussian,0,0,0.6689176688251619,{},0,0,0,0,0,0
abdominal_adiposity : family_history : overall_obesity : alcohol_use : age,svc,0,0,0.6947733580018502,"{'C': 1000, 'shrinking': True, 'gamma': 0.0001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
abdominal_adiposity : family_history : overall_obesity : alcohol_use : age,decision_tree,0,0,0.5992599444958373,"{'max_features': None, 'max_leaf_nodes': 5, 'max_depth': 1}",0,0,0,0,0,0
abdominal_adiposity : family_history : overall_obesity : alcohol_use : age,random_forest,0,0,0.6450971322849213,"{'max_features': 'auto', 'max_leaf_nodes': 15, 'bootstrap': False, 'max_depth': 1}",0,0,0,0,0,0
abdominal_adiposity : type_a : overall_obesity : alcohol_use : age,linear,0,0,0.12085560153142647,{'normalize': True},0,0,0,0,0,0
abdominal_adiposity : type_a : overall_obesity : alcohol_use : age,knn,0,0,0.599491211840888,"{'n_neighbors': 60, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
abdominal_adiposity : type_a : overall_obesity : alcohol_use : age,logistic,0,0,0.7076318223866791,"{'penalty': 'l1', 'solver': 'lbfgs'}",0,0,0,0,0,0
abdominal_adiposity : type_a : overall_obesity : alcohol_use : age,gaussian,0,0,0.6405642923219241,{},0,0,0,0,0,0
